enrollee_id,city_development_index,education_level,experience,company_size,last_new_job,training_hours,no_company_info,gender_Male,gender_Other,gender_Unknown,relevent_experience_No relevent experience,enrolled_university_Part time course,enrolled_university_no_enrollment,enrolled_university_unknown,major_discipline_Business Degree,major_discipline_Humanities,major_discipline_No Major,major_discipline_Other,major_discipline_STEM,major_discipline_Unknown,company_type_Funded Startup,company_type_NGO,company_type_Other,company_type_Public Sector,company_type_Pvt Ltd,company_type_Unknown,probability,risk,expected_value,recommended_action,top_reasons
26644,0.92,3,20,6,1,202,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.12576336,Low,386.0,Monitor quarterly (no action needed),City development level = 0.92 (lowers risk); Training hours completed = 202 (lowers risk); No company info (likely unemployed) = 0 (lowers risk)
1930,0.939,3,5,3,1,13,0,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,0.11649692,Low,247.0,Monitor quarterly (no action needed),City development level = 0.939 (lowers risk); Company size = 3 (lowers risk); Time since last job change = 1 (lowers risk)
995,0.92,3,4,2,3,29,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.32753327,Low,3413.0,Monitor quarterly (no action needed),City development level = 0.92 (lowers risk); No company info (likely unemployed) = 0 (lowers risk); Not enrolled in a university program = True (lowers risk)
17965,0.92,3,2,0,1,94,1,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.84476215,High,11171.0,Personal outreach + mentorship (likely between jobs),No company info (likely unemployed) = 1 (INCREASES risk); Company size = 0 (INCREASES risk); relevent_experience_No relevent experience = True (INCREASES risk)
26700,0.92,4,21,7,5,40,0,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,0.09976213,Low,-4.0,Monitor quarterly (no action needed),Company size = 7 (lowers risk); Years of experience = 21 (lowers risk); Major: Humanities = True (lowers risk)
4487,0.794,4,5,3,1,84,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.021850621,Low,-1172.0,Monitor quarterly (no action needed),City development level = 0.794 (lowers risk); No company info (likely unemployed) = 0 (lowers risk); Company size = 3 (lowers risk)
30786,0.92,3,15,6,3,88,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,0.22210017,Low,1832.0,Monitor quarterly (no action needed),Company size = 6 (lowers risk); City development level = 0.92 (lowers risk); No company info (likely unemployed) = 0 (lowers risk)
16617,0.91,4,2,3,1,20,0,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,0.027874146,Low,-1082.0,Monitor quarterly (no action needed),City development level = 0.91 (lowers risk); Employer: Funded startup = True (lowers risk); Company size = 3 (lowers risk)
16502,0.624,3,6,0,0,36,1,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,0.842186,High,11133.0,Personal outreach + mentorship (likely between jobs),City development level = 0.624 (INCREASES risk); No company info (likely unemployed) = 1 (INCREASES risk); Company size = 0 (INCREASES risk)
6284,0.743,4,11,0,1,28,1,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,0.511566,Medium,6173.0,Invite to advanced training / career coaching,No company info (likely unemployed) = 1 (INCREASES risk); Company size = 0 (INCREASES risk); Years of experience = 11 (lowers risk)
25935,0.893,4,10,2,2,57,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,0.122124135,Low,332.0,Monitor quarterly (no action needed),City development level = 0.893 (lowers risk); Education level = 4 (lowers risk); Company size = 2 (lowers risk)
444,0.92,3,12,4,1,30,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.13209812,Low,481.0,Monitor quarterly (no action needed),City development level = 0.92 (lowers risk); Company size = 4 (lowers risk); No company info (likely unemployed) = 0 (lowers risk)
13095,0.92,3,13,4,5,28,0,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,0.13468139,Low,520.0,Monitor quarterly (no action needed),City development level = 0.92 (lowers risk); Company size = 4 (lowers risk); Major: Humanities = True (lowers risk)
17304,0.939,4,6,4,1,96,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.0719387,Low,-421.0,Monitor quarterly (no action needed),City development level = 0.939 (lowers risk); Company size = 4 (lowers risk); Time since last job change = 1 (lowers risk)
3261,0.878,3,13,4,1,31,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,0.24821618,Low,2223.0,Monitor quarterly (no action needed),City development level = 0.878 (lowers risk); Company size = 4 (lowers risk); No company info (likely unemployed) = 0 (lowers risk)
12791,0.92,3,17,4,1,23,0,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,0.25921017,Low,2388.0,Monitor quarterly (no action needed),No company info (likely unemployed) = 0 (lowers risk); City development level = 0.92 (lowers risk); Company size = 4 (lowers risk)
3067,0.92,3,9,5,1,28,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.22440475,Low,1866.0,Monitor quarterly (no action needed),City development level = 0.92 (lowers risk); No company info (likely unemployed) = 0 (lowers risk); Company size = 5 (lowers risk)
5536,0.855,3,5,0,1,106,1,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,0.57899874,Medium,7185.0,Invite to advanced training / career coaching,City development level = 0.855 (lowers risk); Company size = 0 (INCREASES risk); No company info (likely unemployed) = 1 (INCREASES risk)
1966,0.743,3,21,3,1,20,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.19895434,Low,1484.0,Monitor quarterly (no action needed),City development level = 0.743 (lowers risk); No company info (likely unemployed) = 0 (lowers risk); Company size = 3 (lowers risk)
24406,0.624,3,6,0,1,28,1,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.83639836,High,11046.0,Personal outreach + mentorship (likely between jobs),City development level = 0.624 (INCREASES risk); No company info (likely unemployed) = 1 (INCREASES risk); Company size = 0 (INCREASES risk)
16455,0.843,4,19,2,1,56,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.10363006,Low,54.0,Monitor quarterly (no action needed),City development level = 0.843 (lowers risk); Years of experience = 19 (lowers risk); Education level = 4 (lowers risk)
17660,0.893,3,16,1,0,132,0,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.049602814,Low,-756.0,Monitor quarterly (no action needed),City development level = 0.893 (lowers risk); Years of experience = 16 (lowers risk); Company size = 1 (lowers risk)
6102,0.92,3,2,3,1,79,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.18019727,Low,1203.0,Monitor quarterly (no action needed),Company size = 3 (lowers risk); City development level = 0.92 (lowers risk); No company info (likely unemployed) = 0 (lowers risk)
6196,0.92,3,2,4,1,163,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.054695856,Low,-680.0,Monitor quarterly (no action needed),Training hours completed = 163 (lowers risk); City development level = 0.92 (lowers risk); Company size = 4 (lowers risk)
10238,0.698,3,5,0,1,17,1,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.8467365,High,11201.0,Personal outreach + mentorship (likely between jobs),Company size = 0 (INCREASES risk); No company info (likely unemployed) = 1 (INCREASES risk); City development level = 0.698 (INCREASES risk)
29850,0.6659999999999999,3,12,5,2,15,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.230323,Low,1955.0,Monitor quarterly (no action needed),Company size = 5 (lowers risk); City development level = 0.6659999999999999 (lowers risk); Years of experience = 12 (lowers risk)
2350,0.624,3,13,2,2,145,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.6640641,High,8461.0,Salary review / growth plan conversation,City development level = 0.624 (INCREASES risk); Training hours completed = 145 (lowers risk); Years of experience = 13 (lowers risk)
27172,0.91,3,15,2,4,47,0,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.31571674,Low,3236.0,Monitor quarterly (no action needed),City development level = 0.91 (lowers risk); Time since last job change = 4 (INCREASES risk); No company info (likely unemployed) = 0 (lowers risk)
26166,0.92,3,13,4,4,83,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.16778411,Low,1017.0,Monitor quarterly (no action needed),City development level = 0.92 (lowers risk); Company size = 4 (lowers risk); No company info (likely unemployed) = 0 (lowers risk)
28662,0.924,4,17,0,5,25,1,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.13910843,Low,587.0,Monitor quarterly (no action needed),City development level = 0.924 (lowers risk); No company info (likely unemployed) = 1 (INCREASES risk); enrolled_university_Part time course = True (lowers risk)
1945,0.624,3,4,5,2,19,0,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.83757645,High,11064.0,Salary review / growth plan conversation,City development level = 0.624 (INCREASES risk); Company size = 5 (lowers risk); Training hours completed = 19 (INCREASES risk)
6222,0.897,4,20,4,3,26,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.16799341,Low,1020.0,Monitor quarterly (no action needed),City development level = 0.897 (lowers risk); Time since last job change = 3 (INCREASES risk); Years of experience = 20 (INCREASES risk)
32759,0.555,3,6,4,2,70,0,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,0.8984539,High,11977.0,Salary review / growth plan conversation,City development level = 0.555 (INCREASES risk); Company size = 4 (lowers risk); Time since last job change = 2 (INCREASES risk)
12623,0.923,3,4,8,1,28,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.14576091,Low,686.0,Monitor quarterly (no action needed),City development level = 0.923 (lowers risk); Company size = 8 (lowers risk); No company info (likely unemployed) = 0 (lowers risk)
4970,0.855,4,17,8,2,21,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.2513179,Low,2270.0,Monitor quarterly (no action needed),City development level = 0.855 (lowers risk); Years of experience = 17 (lowers risk); Time since last job change = 2 (INCREASES risk)
23085,0.767,3,15,3,3,84,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.4717756,Medium,5577.0,Invite to advanced training / career coaching,Company size = 3 (lowers risk); Time since last job change = 3 (INCREASES risk); Years of experience = 15 (INCREASES risk)
27960,0.91,3,6,6,1,31,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.1510186,Low,765.0,Monitor quarterly (no action needed),City development level = 0.91 (lowers risk); No company info (likely unemployed) = 0 (lowers risk); Company size = 6 (lowers risk)
2735,0.887,3,1,1,1,154,0,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,0.16932137,Low,1040.0,Monitor quarterly (no action needed),City development level = 0.887 (lowers risk); Company size = 1 (lowers risk); Training hours completed = 154 (lowers risk)
